diametro_pistao_mm,tipo_amortecimento,protecao_especial,clamping_unit,posicao_instalacao,horas_operacao,manutencao_realizada,curso_mm,modelo_cilindro,temperatura_ambiente_C,pressao_operacao_bar,velocidade_pistao_mm_s,pressao_entrada_sensor_bar,pressao_saida_sensor_bar,sensor_umidade_pct,vibracao_mm_s,delta_pressao_bar,vazamento_detectado,umidade_interna_detectada,desgaste_detectado,falha
12,P,Nenhuma,False,Horizontal,1128,True,27,DSNU-12-27-P-A,22.7,3.98,751.4,3.9899999999999998,3.94,1.82,3.24,0.04999999999999982,False,False,False,0
12,P,Nenhuma,True,Inclinada,930,True,141,DSNU-12-141-P-A,8.1,4.47,19.1,4.59,4.542,0.1,1.97,0.04800000000000004,False,False,False,0
50,PPS,Nenhuma,False,Inclinada,1027,True,355,DSNU-50-355-PPS-A,-6.6,6.63,118.7,6.7,6.404,4.68,3.6,0.29600000000000026,False,False,False,0
32,PPS,R3,False,Horizontal,526,True,400,DSNU-32-400-PPS-A,-2.3,2.64,135.4,2.65,2.306,1.39,2.46,0.34399999999999986,False,False,False,0
32,P,A6,True,Vertical,1016,True,388,DSNU-32-388-P-A,-5.0,6.9,556.7,7.0600000000000005,6.8500000000000005,0.32,0.04,0.20999999999999996,False,False,False,0
40,PPV,Nenhuma,False,Vertical,32,True,27,DSNU-40-27-PPV-A,5.4,6.64,257.2,6.76,6.487,4.49,3.87,0.2729999999999997,False,False,False,0
20,PPS,Nenhuma,False,Horizontal,487,True,122,DSNU-20-122-PPS-A,30.7,1.13,435.1,1.15,0.7819999999999999,0.59,1.34,0.368,False,False,False,0
10,P,R3,False,Horizontal,558,True,93,DSNU-10-93-P-A,49.4,8.8,320.2,8.99,8.798,4.99,3.72,0.19200000000000017,False,False,False,0
50,PPS,Nenhuma,True,Vertical,628,True,345,DSNU-50-345-PPS-A,59.5,8.48,211.3,8.64,8.603,3.65,1.22,0.03700000000000081,False,False,False,0
32,PPS,Nenhuma,False,Horizontal,363,True,66,DSNU-32-66-PPS-A,14.6,2.09,673.5,2.26,2.03,2.97,2.63,0.22999999999999998,False,False,False,0
63,P,Nenhuma,True,Horizontal,94,True,454,DSNU-63-454-P-A,36.2,8.48,349.4,8.68,8.584,0.38,3.16,0.09600000000000009,False,False,False,0
40,P,A6,True,Horizontal,1034,True,17,DSNU-40-17-P-A,21.1,5.41,554.9,5.59,5.562,1.2,3.04,0.02799999999999958,False,False,False,0
25,P,R3,False,Vertical,311,True,39,DSNU-25-39-P-A,-1.9,4.41,28.0,4.45,4.222,1.4,1.44,0.22799999999999976,False,False,False,0
20,PPS,Nenhuma,False,Inclinada,796,True,184,DSNU-20-184-PPS-A,15.2,2.97,330.3,3.0,2.773,2.11,3.27,0.22699999999999987,False,False,False,0
63,PPV,Nenhuma,False,Vertical,780,True,179,DSNU-63-179-PPV-A,22.5,1.49,383.9,1.66,1.394,3.62,3.69,0.266,False,False,False,0
20,PPS,R8,True,Inclinada,45,True,201,DSNU-20-201-PPS-A,12.8,4.4,200.5,4.48,4.102,4.81,3.12,0.3780000000000001,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,967,True,198,DSNU-25-198-PPV-A,-1.1,4.33,640.6,4.51,4.422,0.05,2.88,0.08800000000000008,False,False,False,0
8,PPV,R3,False,Inclinada,287,True,67,DSNU-8-67-PPV-A,58.8,1.16,783.4,1.18,1.178,4.96,0.28,0.0020000000000000018,False,False,False,0
20,PPV,R3,False,Vertical,404,True,237,DSNU-20-237-PPV-A,5.6,5.0,751.7,5.0,4.721,0.86,1.33,0.2789999999999999,False,False,False,0
32,PPS,R8,False,Vertical,1111,True,440,DSNU-32-440-PPS-A,42.6,3.35,264.7,3.4,3.3209999999999997,3.23,2.94,0.07900000000000018,False,False,False,0
8,PPS,R8,False,Vertical,667,True,42,DSNU-8-42-PPS-A,10.3,7.19,37.4,7.2,7.182,1.2,3.2,0.017999999999999794,False,False,False,0
50,PPS,Nenhuma,False,Horizontal,122,True,144,DSNU-50-144-PPS-A,44.2,4.66,166.2,4.73,4.665,4.9,0.23,0.06500000000000039,False,False,False,0
10,PPS,Nenhuma,False,Vertical,844,True,49,DSNU-10-49-PPS-A,51.6,7.13,667.9,7.28,7.087000000000001,0.55,3.14,0.19299999999999962,False,False,False,0
50,PPS,R8,False,Horizontal,91,True,131,DSNU-50-131-PPS-A,42.4,6.65,328.7,6.800000000000001,6.457000000000001,3.47,3.71,0.34299999999999997,False,False,False,0
12,PPV,Nenhuma,False,Vertical,1093,True,61,DSNU-12-61-PPV-A,42.1,2.32,743.6,2.36,2.0589999999999997,2.1,2.39,0.30100000000000016,False,False,False,0
12,PPS,Nenhuma,False,Vertical,678,True,152,DSNU-12-152-PPS-A,14.1,6.84,135.6,6.96,6.674,3.15,2.01,0.2859999999999996,False,False,False,0
20,PPV,R3,False,Vertical,824,True,232,DSNU-20-232-PPV-A,48.2,5.69,505.2,5.86,5.472,0.88,2.37,0.3879999999999999,False,False,False,0
32,P,A6,False,Vertical,715,True,197,DSNU-32-197-P-A,8.3,2.77,794.9,2.87,2.704,3.17,0.26,0.16599999999999993,False,False,False,0
25,P,R8,True,Vertical,618,True,177,DSNU-25-177-P-A,59.2,8.94,184.8,9.04,8.866,4.46,2.29,0.1739999999999995,False,False,False,0
10,PPV,R8,False,Inclinada,351,True,11,DSNU-10-11-PPV-A,6.1,8.22,161.2,8.290000000000001,8.086,0.45,0.4,0.20400000000000063,False,False,False,0
12,PPS,Nenhuma,False,Inclinada,925,True,7,DSNU-12-7-PPS-A,-1.9,4.79,646.3,4.81,4.444999999999999,0.99,0.35,0.3650000000000002,False,False,False,0
8,PPS,Nenhuma,True,Inclinada,728,True,89,DSNU-8-89-PPS-A,14.4,5.45,48.4,5.5200000000000005,5.433000000000001,1.2,1.52,0.08699999999999974,False,False,False,0
10,PPV,Nenhuma,False,Inclinada,118,True,33,DSNU-10-33-PPV-A,18.6,6.23,548.8,6.300000000000001,6.200000000000001,0.5,1.57,0.09999999999999964,False,False,False,0
8,P,R8,False,Vertical,1179,True,47,DSNU-8-47-P-A,-9.5,2.92,351.1,3.07,2.6719999999999997,4.18,2.5,0.39800000000000013,False,False,False,0
40,P,R3,False,Horizontal,1010,True,189,DSNU-40-189-P-A,6.0,4.1,565.7,4.29,3.975,3.96,0.56,0.31499999999999995,False,False,False,0
10,PPV,Nenhuma,False,Vertical,1179,True,96,DSNU-10-96-PPV-A,17.2,1.69,200.3,1.8,1.466,1.29,2.95,0.3340000000000001,False,False,False,0
10,P,R8,False,Inclinada,1138,True,93,DSNU-10-93-P-A,29.6,2.69,516.3,2.8,2.6119999999999997,3.72,0.14,0.18800000000000017,False,False,False,0
40,PPV,A6,False,Inclinada,899,True,101,DSNU-40-101-PPV-A,-0.8,7.55,246.9,7.58,7.428,3.6,2.62,0.15200000000000014,False,False,False,0
8,PPS,Nenhuma,False,Vertical,896,True,93,DSNU-8-93-PPS-A,44.7,1.82,366.3,1.9500000000000002,1.8710000000000002,1.33,2.55,0.07899999999999996,False,False,False,0
20,PPS,Nenhuma,False,Inclinada,1040,True,228,DSNU-20-228-PPS-A,58.8,6.0,195.1,6.18,6.18,2.03,0.92,0.0,False,False,False,0
63,P,Nenhuma,False,Horizontal,934,True,297,DSNU-63-297-P-A,35.8,6.48,499.7,6.510000000000001,6.119000000000001,1.38,3.21,0.391,False,False,False,0
8,PPV,R8,False,Horizontal,275,True,97,DSNU-8-97-PPV-A,21.1,8.39,377.0,8.41,8.044,3.83,3.04,0.36599999999999966,False,False,False,0
10,P,R3,False,Horizontal,1113,True,74,DSNU-10-74-P-A,-0.2,4.37,343.8,4.41,4.2540000000000004,0.53,1.28,0.1559999999999997,False,False,False,0
25,P,A6,True,Horizontal,1174,True,191,DSNU-25-191-P-A,-1.2,9.0,409.3,9.04,8.981,2.02,1.37,0.058999999999999275,False,False,False,0
40,PPS,R3,True,Inclinada,273,True,227,DSNU-40-227-PPS-A,29.5,6.99,335.0,6.99,6.631,4.24,4.0,0.359,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,737,True,96,DSNU-8-96-PPS-A,-0.0,6.91,615.6,7.09,6.741,1.0,0.36,0.3490000000000002,False,False,False,0
16,P,Nenhuma,True,Horizontal,440,True,124,DSNU-16-124-P-A,19.3,5.06,545.1,5.2299999999999995,5.143999999999999,2.56,1.36,0.0860000000000003,False,False,False,0
50,P,R8,False,Horizontal,71,True,274,DSNU-50-274-P-A,0.1,7.96,687.4,8.13,7.859000000000001,1.89,0.99,0.2709999999999999,False,False,False,0
40,P,Nenhuma,False,Horizontal,755,True,131,DSNU-40-131-P-A,19.2,1.2,285.8,1.3599999999999999,1.055,4.24,0.51,0.30499999999999994,False,False,False,0
20,PPV,A6,False,Vertical,212,True,319,DSNU-20-319-PPV-A,32.2,8.56,45.4,8.72,8.426,4.65,2.56,0.2940000000000005,False,False,False,0
16,PPV,A6,False,Inclinada,130,True,166,DSNU-16-166-PPV-A,4.5,7.23,148.6,7.260000000000001,6.988,2.54,1.26,0.27200000000000024,False,False,False,0
40,PPV,Nenhuma,False,Horizontal,1106,True,99,DSNU-40-99-PPV-A,35.9,2.35,543.5,2.44,2.311,1.06,1.48,0.129,False,False,False,0
63,P,Nenhuma,False,Vertical,165,True,496,DSNU-63-496-P-A,-10.0,1.04,492.6,1.23,0.9099999999999999,1.2,1.39,0.32000000000000006,False,False,False,0
40,PPS,Nenhuma,False,Inclinada,178,True,357,DSNU-40-357-PPS-A,49.8,1.28,631.6,1.37,1.129,2.79,1.2,0.2410000000000001,False,False,False,0
8,PPV,Nenhuma,True,Inclinada,730,True,13,DSNU-8-13-PPV-A,47.2,2.54,639.0,2.7,2.37,3.76,3.83,0.33000000000000007,False,False,False,0
8,PPS,Nenhuma,False,Inclinada,674,True,7,DSNU-8-7-PPS-A,55.8,6.9,638.4,6.970000000000001,6.7860000000000005,0.82,1.1,0.18400000000000016,False,False,False,0
50,PPV,Nenhuma,False,Inclinada,135,True,440,DSNU-50-440-PPV-A,1.6,7.96,195.7,8.01,7.928999999999999,4.87,2.32,0.0810000000000004,False,False,False,0
25,PPV,Nenhuma,False,Inclinada,1031,True,272,DSNU-25-272-PPV-A,-8.3,4.15,137.3,4.32,4.263,0.63,0.12,0.057000000000000384,False,False,False,0
32,PPV,A6,False,Vertical,650,True,87,DSNU-32-87-PPV-A,49.2,8.19,445.6,8.2,7.893999999999999,4.84,0.19,0.30600000000000005,False,False,False,0
20,PPV,Nenhuma,False,Horizontal,863,True,19,DSNU-20-19-PPV-A,1.9,9.13,414.5,9.25,9.198,3.71,1.15,0.0519999999999996,False,False,False,0
40,PPV,Nenhuma,False,Horizontal,359,True,121,DSNU-40-121-PPV-A,3.8,1.09,61.3,1.24,1.134,2.5,3.42,0.1060000000000001,False,False,False,0
63,PPV,Nenhuma,False,Vertical,450,True,75,DSNU-63-75-PPV-A,19.0,7.51,219.2,7.569999999999999,7.411,1.02,2.73,0.1589999999999998,False,False,False,0
63,PPS,R8,False,Vertical,236,True,89,DSNU-63-89-PPS-A,6.3,1.98,372.4,2.03,1.8359999999999999,1.91,2.08,0.19399999999999995,False,False,False,0
16,P,Nenhuma,False,Inclinada,572,True,72,DSNU-16-72-P-A,23.5,8.06,148.3,8.06,8.034,2.61,3.42,0.0259999999999998,False,False,False,0
50,PPV,Nenhuma,False,Horizontal,615,True,220,DSNU-50-220-PPV-A,51.6,5.12,49.0,5.15,5.0,2.36,2.68,0.15000000000000036,False,False,False,0
12,PPV,R8,False,Vertical,541,True,146,DSNU-12-146-PPV-A,43.9,4.98,351.1,5.050000000000001,4.659000000000001,1.79,0.22,0.391,False,False,False,0
12,PPS,Nenhuma,True,Vertical,426,True,92,DSNU-12-92-PPS-A,41.8,5.5,566.2,5.53,5.496,1.19,2.16,0.03399999999999981,False,False,False,0
32,PPS,Nenhuma,False,Horizontal,191,True,434,DSNU-32-434-PPS-A,55.5,9.08,184.6,9.26,9.161,0.79,0.59,0.0990000000000002,False,False,False,0
8,PPV,R8,True,Vertical,833,True,80,DSNU-8-80-PPV-A,32.8,8.66,191.2,8.7,8.404,4.79,3.31,0.2959999999999994,False,False,False,0
12,PPV,Nenhuma,False,Vertical,133,True,126,DSNU-12-126-PPV-A,31.2,1.45,152.7,1.53,1.133,0.31,0.31,0.397,False,False,False,0
16,P,R3,False,Inclinada,58,True,26,DSNU-16-26-P-A,-5.1,7.11,15.5,7.29,7.225,3.57,2.93,0.06500000000000039,False,False,False,0
20,PPV,R3,False,Vertical,551,True,255,DSNU-20-255-PPV-A,54.3,7.74,293.4,7.92,7.646,0.44,2.23,0.274,False,False,False,0
12,PPS,Nenhuma,False,Inclinada,932,True,150,DSNU-12-150-PPS-A,9.0,5.67,420.3,5.75,5.424,4.36,2.69,0.3259999999999996,False,False,False,0
12,PPS,Nenhuma,False,Horizontal,1132,True,115,DSNU-12-115-PPS-A,58.3,3.19,200.3,3.35,3.247,4.74,0.4,0.1030000000000002,False,False,False,0
8,PPS,R8,False,Vertical,709,True,49,DSNU-8-49-PPS-A,2.1,1.69,421.0,1.77,1.546,4.71,3.91,0.22399999999999998,False,False,False,0
16,PPV,Nenhuma,False,Horizontal,569,True,42,DSNU-16-42-PPV-A,52.0,5.72,788.9,5.84,5.609,1.7,2.87,0.23099999999999987,False,False,False,0
25,P,R3,False,Inclinada,350,True,258,DSNU-25-258-P-A,3.6,4.93,220.5,5.01,4.7829999999999995,2.24,2.41,0.2270000000000003,False,False,False,0
40,P,R3,False,Inclinada,658,True,34,DSNU-40-34-P-A,-6.6,1.93,728.9,2.13,2.1,3.76,2.56,0.029999999999999805,False,False,False,0
20,PPS,Nenhuma,False,Inclinada,248,True,122,DSNU-20-122-PPS-A,29.6,2.9,637.8,2.9699999999999998,2.8529999999999998,3.84,1.01,0.11699999999999999,False,False,False,0
16,P,Nenhuma,False,Inclinada,60,True,88,DSNU-16-88-P-A,58.3,8.23,586.8,8.43,8.052,4.85,3.62,0.3780000000000001,False,False,False,0
63,PPS,Nenhuma,False,Vertical,421,True,52,DSNU-63-52-PPS-A,0.6,9.41,90.4,9.57,9.539,3.66,3.54,0.031000000000000583,False,False,False,0
40,PPV,Nenhuma,False,Horizontal,196,True,417,DSNU-40-417-PPV-A,44.7,4.41,565.8,4.58,4.248,1.12,3.82,0.33199999999999985,False,False,False,0
25,PPV,R3,False,Vertical,388,True,14,DSNU-25-14-PPV-A,22.3,1.34,198.5,1.36,0.9900000000000001,1.14,0.93,0.37,False,False,False,0
32,PPS,R3,False,Vertical,1132,True,204,DSNU-32-204-PPS-A,17.0,5.01,117.9,5.13,4.911,3.22,3.76,0.2190000000000003,False,False,False,0
40,PPV,Nenhuma,False,Inclinada,187,True,370,DSNU-40-370-PPV-A,21.5,3.47,610.1,3.64,3.355,0.16,0.36,0.28500000000000014,False,False,False,0
25,PPV,Nenhuma,True,Vertical,798,True,386,DSNU-25-386-PPV-A,16.3,5.57,674.2,5.66,5.2780000000000005,2.97,1.31,0.3819999999999997,False,False,False,0
32,P,R3,False,Vertical,945,True,213,DSNU-32-213-P-A,14.1,7.07,524.6,7.13,6.809,4.89,3.11,0.32099999999999973,False,False,False,0
25,P,Nenhuma,False,Inclinada,58,True,127,DSNU-25-127-P-A,25.9,9.47,206.8,9.63,9.516,4.28,3.79,0.11400000000000077,False,False,False,0
8,P,Nenhuma,False,Vertical,125,True,49,DSNU-8-49-P-A,42.9,5.77,211.2,5.9399999999999995,5.563,4.18,0.88,0.3769999999999998,False,False,False,0
10,PPS,Nenhuma,True,Horizontal,843,True,28,DSNU-10-28-PPS-A,14.2,8.93,199.3,9.06,8.721,4.77,2.36,0.3390000000000004,False,False,False,0
63,PPS,Nenhuma,False,Inclinada,312,True,240,DSNU-63-240-PPS-A,32.9,4.72,91.5,4.81,4.638999999999999,2.74,1.36,0.17100000000000026,False,False,False,0
32,PPS,Nenhuma,False,Inclinada,30,True,166,DSNU-32-166-PPS-A,30.7,4.14,79.7,4.29,4.223,3.94,2.79,0.06700000000000017,False,False,False,0
25,PPS,Nenhuma,False,Inclinada,158,True,456,DSNU-25-456-PPS-A,22.5,7.09,41.9,7.16,6.774,0.9,2.63,0.3860000000000001,False,False,False,0
50,PPS,Nenhuma,False,Inclinada,1058,True,445,DSNU-50-445-PPS-A,40.3,2.98,387.3,3.0,2.922,3.34,3.66,0.07799999999999985,False,False,False,0
20,PPS,R3,False,Vertical,408,True,21,DSNU-20-21-PPS-A,40.3,5.25,65.0,5.34,5.125,0.17,2.68,0.21499999999999986,False,False,False,0
12,PPS,R3,False,Horizontal,747,True,169,DSNU-12-169-PPS-A,-5.8,1.92,150.6,2.1,1.9360000000000002,1.44,0.03,0.16399999999999992,False,False,False,0
12,PPV,R3,False,Inclinada,762,True,86,DSNU-12-86-PPV-A,40.1,6.15,415.1,6.260000000000001,5.920000000000001,4.56,0.93,0.33999999999999986,False,False,False,0
25,PPV,R8,False,Vertical,2,True,339,DSNU-25-339-PPV-A,35.9,6.17,754.4,6.35,6.008,1.72,1.42,0.34199999999999964,False,False,False,0
40,PPS,R8,True,Vertical,1063,True,249,DSNU-40-249-PPS-A,40.1,5.67,388.0,5.72,5.412,0.42,1.55,0.30799999999999983,False,False,False,0
63,PPV,R8,False,Vertical,1112,True,14,DSNU-63-14-PPV-A,0.3,3.25,659.4,3.36,3.013,0.14,1.25,0.347,False,False,False,0
20,PPV,Nenhuma,False,Horizontal,405,True,215,DSNU-20-215-PPV-A,53.7,7.87,412.9,8.06,7.793,1.47,1.83,0.26700000000000035,False,False,False,0
8,P,Nenhuma,False,Vertical,453,True,19,DSNU-8-19-P-A,6.6,6.28,674.8,6.44,6.15,1.47,3.45,0.29000000000000004,False,False,False,0
8,PPV,R8,False,Horizontal,236,True,23,DSNU-8-23-PPV-A,53.2,5.26,473.7,5.33,4.978,0.37,2.87,0.3520000000000003,False,False,False,0
12,PPS,Nenhuma,True,Horizontal,95,True,105,DSNU-12-105-PPS-A,17.4,6.37,478.6,6.41,6.289,2.94,2.09,0.12100000000000044,False,False,False,0
40,P,Nenhuma,False,Horizontal,194,True,443,DSNU-40-443-P-A,25.6,2.72,93.7,2.87,2.5860000000000003,2.74,3.6,0.2839999999999998,False,False,False,0
20,PPS,Nenhuma,False,Vertical,946,True,112,DSNU-20-112-PPS-A,22.4,9.21,196.1,9.270000000000001,8.896,1.86,1.4,0.37400000000000055,False,False,False,0
50,PPV,R3,True,Inclinada,903,True,478,DSNU-50-478-PPV-A,30.2,1.54,466.3,1.57,1.327,4.24,2.81,0.2430000000000001,False,False,False,0
12,PPV,Nenhuma,False,Inclinada,197,True,85,DSNU-12-85-PPV-A,5.8,9.21,557.5,9.260000000000002,9.102000000000002,0.58,2.21,0.15799999999999947,False,False,False,0
63,PPV,R8,False,Horizontal,572,True,422,DSNU-63-422-PPV-A,6.9,4.74,443.2,4.79,4.585,4.66,1.54,0.20500000000000007,False,False,False,0
8,PPS,R3,False,Inclinada,704,True,21,DSNU-8-21-PPS-A,-7.5,1.82,633.4,1.83,1.7550000000000001,4.06,2.48,0.07499999999999996,False,False,False,0
8,PPV,R3,False,Vertical,1025,True,8,DSNU-8-8-PPV-A,54.8,9.48,389.9,9.6,9.496,4.66,1.96,0.1039999999999992,False,False,False,0
10,PPV,Nenhuma,True,Vertical,894,True,83,DSNU-10-83-PPV-A,9.0,4.13,509.6,4.26,4.188,1.17,2.23,0.07200000000000006,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,1017,True,72,DSNU-63-72-PPV-A,2.5,1.43,193.5,1.43,1.407,4.52,0.8,0.02299999999999991,False,False,False,0
12,PPV,R3,False,Vertical,25,True,3,DSNU-12-3-PPV-A,7.5,7.87,560.7,7.99,7.62,4.89,1.88,0.3700000000000001,False,False,False,0
50,PPS,Nenhuma,False,Vertical,1092,True,171,DSNU-50-171-PPS-A,49.4,2.21,315.5,2.2399999999999998,2.101,2.93,3.75,0.1389999999999998,False,False,False,0
12,P,Nenhuma,False,Vertical,81,True,29,DSNU-12-29-P-A,26.7,6.13,779.9,6.21,5.991,3.54,0.15,0.2190000000000003,False,False,False,0
50,PPV,Nenhuma,False,Inclinada,717,True,459,DSNU-50-459-PPV-A,18.2,1.18,581.8,1.19,1.141,3.87,1.6,0.04899999999999993,False,False,False,0
50,PPS,Nenhuma,False,Inclinada,16,True,438,DSNU-50-438-PPS-A,44.4,6.97,153.1,7.029999999999999,6.635,2.51,3.52,0.3949999999999996,False,False,False,0
63,PPV,Nenhuma,False,Inclinada,877,True,86,DSNU-63-86-PPV-A,21.3,3.18,694.6,3.3600000000000003,3.325,4.81,3.8,0.03500000000000014,False,False,False,0
50,PPV,Nenhuma,True,Inclinada,369,True,238,DSNU-50-238-PPV-A,57.4,7.71,555.6,7.72,7.576,1.74,0.71,0.14400000000000013,False,False,False,0
12,PPV,Nenhuma,False,Vertical,319,True,108,DSNU-12-108-PPV-A,20.0,5.99,771.7,6.01,5.6899999999999995,3.06,2.0,0.3200000000000003,False,False,False,0
12,P,R8,False,Inclinada,773,True,64,DSNU-12-64-P-A,12.9,8.56,40.4,8.67,8.425,0.93,0.76,0.24499999999999922,False,False,False,0
25,P,R3,False,Vertical,864,True,302,DSNU-25-302-P-A,24.8,4.8,573.1,4.95,4.71,4.88,2.1,0.2400000000000002,False,False,False,0
20,PPS,Nenhuma,True,Vertical,324,True,294,DSNU-20-294-PPS-A,53.1,6.32,589.0,6.3500000000000005,6.002000000000001,3.69,1.38,0.34799999999999986,False,False,False,0
40,PPS,Nenhuma,False,Vertical,1169,True,309,DSNU-40-309-PPS-A,49.2,8.65,153.9,8.73,8.462,2.97,0.48,0.2680000000000007,False,False,False,0
16,PPV,R3,False,Vertical,164,True,179,DSNU-16-179-PPV-A,42.2,3.64,66.0,3.69,3.403,2.46,1.73,0.2869999999999999,False,False,False,0
63,P,Nenhuma,True,Horizontal,465,True,328,DSNU-63-328-P-A,0.6,9.49,228.7,9.540000000000001,9.251000000000001,1.42,2.74,0.2889999999999997,False,False,False,0
20,PPV,A6,True,Horizontal,1008,True,134,DSNU-20-134-PPV-A,-2.6,6.46,402.3,6.6,6.417,0.63,1.55,0.18299999999999983,False,False,False,0
50,PPS,Nenhuma,True,Inclinada,403,True,341,DSNU-50-341-PPS-A,45.2,2.34,280.6,2.3499999999999996,2.0849999999999995,0.16,2.19,0.2650000000000001,False,False,False,0
50,PPV,R8,False,Vertical,623,True,385,DSNU-50-385-PPV-A,-4.9,8.76,500.1,8.879999999999999,8.837,2.01,1.89,0.04299999999999926,False,False,False,0
32,PPS,Nenhuma,False,Inclinada,857,True,34,DSNU-32-34-PPS-A,-7.4,3.95,373.7,4.1000000000000005,4.0680000000000005,3.44,0.24,0.03200000000000003,False,False,False,0
63,P,Nenhuma,True,Inclinada,298,True,222,DSNU-63-222-P-A,7.1,7.52,122.9,7.64,7.563,3.85,1.94,0.07699999999999996,False,False,False,0
63,P,R8,True,Inclinada,104,True,133,DSNU-63-133-P-A,21.6,6.45,350.4,6.55,6.396,4.9,1.79,0.15399999999999991,False,False,False,0
10,P,Nenhuma,True,Vertical,1181,True,1,DSNU-10-1-P-A,1.0,6.3,448.8,6.39,6.356999999999999,3.79,2.74,0.03300000000000036,False,False,False,0
10,PPS,R3,False,Inclinada,276,True,8,DSNU-10-8-PPS-A,50.2,1.58,379.3,1.76,1.4929999999999999,4.22,4.0,0.2670000000000001,False,False,False,0
8,PPS,Nenhuma,False,Inclinada,241,True,27,DSNU-8-27-PPS-A,58.5,5.6,492.9,5.6899999999999995,5.372999999999999,1.32,3.14,0.31700000000000017,False,False,False,0
20,PPS,Nenhuma,True,Vertical,806,True,37,DSNU-20-37-PPS-A,40.6,3.22,303.9,3.3600000000000003,3.2500000000000004,3.24,2.86,0.10999999999999988,False,False,False,0
25,PPV,Nenhuma,False,Vertical,733,True,475,DSNU-25-475-PPV-A,59.7,5.55,104.0,5.62,5.375,3.38,1.52,0.2450000000000001,False,False,False,0
10,PPV,Nenhuma,False,Vertical,268,True,90,DSNU-10-90-PPV-A,21.7,1.7,398.0,1.8199999999999998,1.7329999999999999,4.58,1.04,0.08699999999999997,False,False,False,0
63,PPV,R8,False,Horizontal,23,True,498,DSNU-63-498-PPV-A,7.2,1.48,694.1,1.57,1.389,4.42,3.09,0.18100000000000005,False,False,False,0
40,P,Nenhuma,True,Vertical,898,True,271,DSNU-40-271-P-A,59.2,8.82,488.3,9.02,8.665,0.31,2.79,0.3550000000000004,False,False,False,0
40,PPS,R3,False,Horizontal,567,True,478,DSNU-40-478-PPS-A,-1.7,9.09,728.0,9.17,9.086,2.89,2.87,0.08399999999999963,False,False,False,0
10,P,Nenhuma,True,Horizontal,597,True,46,DSNU-10-46-P-A,-4.2,3.15,537.4,3.25,2.933,4.94,2.65,0.31700000000000017,False,False,False,0
10,PPS,Nenhuma,False,Inclinada,580,True,97,DSNU-10-97-PPS-A,16.1,7.02,223.7,7.069999999999999,6.736,2.81,1.37,0.33399999999999963,False,False,False,0
32,PPV,Nenhuma,False,Inclinada,1146,True,32,DSNU-32-32-PPV-A,12.7,4.83,342.5,4.98,4.859,1.39,3.86,0.12100000000000044,False,False,False,0
32,P,Nenhuma,False,Inclinada,86,True,123,DSNU-32-123-P-A,4.8,9.23,706.7,9.27,8.926,1.55,0.41,0.3439999999999994,False,False,False,0
25,P,A6,False,Horizontal,608,True,65,DSNU-25-65-P-A,15.5,8.11,385.1,8.25,8.13,0.52,2.33,0.11999999999999922,False,False,False,0
25,PPV,R8,False,Inclinada,1144,True,428,DSNU-25-428-PPV-A,37.3,9.12,14.4,9.239999999999998,8.997999999999998,3.88,2.13,0.24200000000000088,False,False,False,0
20,PPV,Nenhuma,True,Vertical,335,True,9,DSNU-20-9-PPV-A,46.9,7.7,132.8,7.890000000000001,7.580000000000001,0.77,3.55,0.3099999999999996,False,False,False,0
10,P,Nenhuma,False,Vertical,87,True,38,DSNU-10-38-P-A,-1.0,9.31,106.2,9.48,9.279,2.16,0.27,0.2010000000000005,False,False,False,0
40,PPV,R3,False,Horizontal,789,True,129,DSNU-40-129-PPV-A,27.8,5.78,304.5,5.88,5.752,4.48,3.92,0.1280000000000001,False,False,False,0
10,PPS,A6,False,Horizontal,422,True,97,DSNU-10-97-PPS-A,10.3,3.68,376.4,3.8600000000000003,3.744,4.03,2.08,0.1160000000000001,False,False,False,0
40,PPV,R8,False,Vertical,459,True,398,DSNU-40-398-PPV-A,58.8,7.33,674.7,7.37,7.232,2.68,2.16,0.1379999999999999,False,False,False,0
12,PPS,Nenhuma,False,Inclinada,471,True,54,DSNU-12-54-PPS-A,51.2,9.22,453.2,9.350000000000001,9.266000000000002,2.16,1.3,0.08399999999999963,False,False,False,0
63,PPS,Nenhuma,False,Vertical,670,True,17,DSNU-63-17-PPS-A,56.8,4.55,706.8,4.63,4.351,4.5,1.76,0.2789999999999999,False,False,False,0
12,P,R3,True,Vertical,946,True,61,DSNU-12-61-P-A,20.4,8.37,711.3,8.399999999999999,8.024,0.88,3.58,0.37599999999999945,False,False,False,0
20,P,R8,False,Vertical,88,True,235,DSNU-20-235-P-A,11.3,9.45,680.5,9.639999999999999,9.262999999999998,2.36,0.91,0.37700000000000067,False,False,False,0
40,P,Nenhuma,False,Vertical,50,True,356,DSNU-40-356-P-A,42.8,1.17,338.5,1.2,0.982,4.58,3.26,0.21799999999999997,False,False,False,0
50,PPS,Nenhuma,False,Inclinada,471,True,254,DSNU-50-254-PPS-A,55.3,5.42,306.7,5.51,5.263,3.68,2.68,0.2469999999999999,False,False,False,0
40,P,Nenhuma,False,Vertical,959,True,215,DSNU-40-215-P-A,47.8,6.03,222.1,6.19,6.042000000000001,2.28,3.85,0.1479999999999997,False,False,False,0
